m6_mrs_in	idmrsin,isclose
m6_mrs_in_history	idhistoryin,isclose
m6_mrs_out	idmrsout,isclose
m6_mrs_out_history	idhistoryout,isclose
m6_notes	nid
m6_pd	pdid,pdisclose
m6_pd_history	pdidhistory,pdisclose
m6_pd_in	idpdin,isclose
m6_pd_in_history	idhistoryin,isclose
m6_pd_out	idpdout,isclose
m6_pd_out_history	idhistoryout,isclose
m6_pdr	pdrid,pdrisclose
m6_pdr_history	pdridhistory,pdrisclose
m6_pdr_in	idpdrin,isclose
m6_pdr_in_history	idhistoryin,isclose
m6_pdr_out	idpdrout,isclose
m6_pdr_out_history	idhistoryout,isclose
m6_wo	woid,woisclose
m6_wo_activity	idwoactivity
m6_wo_history	woidhistory,woisclose
m6_wo_in	idwoin,isclose
m6_wo_in_history	idhistoryin,isclose
m6_wo_out	idwoout,isclose
m6_wo_out_history	idhistoryout,isclose
m6_wo_route_card	idworoutecard
m7_ab	abid,abisclose
m7_ab_detail	idabdetail
m7_ac	acid
m7_ac_detail	idacdetail
m7_ae	aeid,aeisclose
m7_ae_detail	idaedetail,isclose
m7_ag	agid,agisclose
m7_ag_detail	idagdetail,isclose
m7_ao	aoid,aoisclose
m7_ao_detail	idaodetail,isclose
m7_aq	aqid,aqisclose
m7_aq_detail	idaqdetail,isclose
m7_ar	arid,arisclose
m7_ar_detail	idardetail,isclose
m7_asl	aslid,aslisclose
m7_asl_detail	idasldetail,isclose
m7_asr	asrid,asrisclose
m7_asr_detail	idasrdetail,isclose
m7_asset	aid
m7_asset_category	ackode
m7_asset_category_history	acidhistory
m7_asset_category_tax	actkode
m7_asset_category_tax_history	actidhistory
m7_asset_history	aidhistory
m7_asset_transaction	atid
m7_asset_transaction_history	atidhistory
m7_at	atid,atisclose
m7_at_detail	idatdetail,isclose
m7_at_pay	idatcarabayar,isclose
m7_da	daid,daisclose
m7_da_detail	iddadetail,isclose
m7_depreciation_category	kode
m7_dsa	dsaid,dsaisclose
m7_dsa_detail	idsidetail,isclose
m7_dsr	dsrid,dsrisclose
m7_dsr_detail	iddsrdetail,isclose
m7_files	fsumber,fidtransaksi,fnamafile
m7_ia	iaid,iaisclose
m7_ia_detail	idiadetail,isclose
m7_ir	irid,irisclose
m7_ir_detail	idirdetail,isclose
m7_irt	irtid,irtisclose
m7_irt_detail	idirtdetail,isclose
m7_master_asset_category	ackode
m7_master_asset_department	dpkode
m7_master_asset_disposal	adkode
m7_notes	nid
m7_ra	raid,raisclose
m7_ra_detail	idradetail,isclose
m7_ta	taid,taisclose
m7_ta_detail	idtadetail,isclose
m7_te	teid,teisclose
m7_te_detail	idtedetail,isclose
m7_tr	trid,trisclose
m7_tr_detail	idtrdetail,isclose
m7_ua	uaid,uaisclose
m7_ua_detail	iduadetail,isclose
m7_ur	urid,urisclose
m7_ur_detail	idurdetail,isclose
m7_urt	urtid,urtisclose
m7_urt_detail	idurtdetail,isclose
m8_content	ckode
m8_content_chart	chkode
m8_content_copy1	ckode
m8_indicator	ikode
m9_coa	ctahun,cbulan,ckode,cnomor
m9_jenis_eliminasi	kjjenis,kjakun
m9_konsolidasi_barang	kbid
m9_konsolidasi_history	khid
m9_setting_db	dbkodecabang
m_10_ab	abid
m_10_ad	adid
m_10_ad_detail	idaddetail
m_10_al	alid
m_10_al_detail	idaldetail
m_10_at	atid
m_10_at_detail	idtdetail
m_10_attendance_status	skid,skkode
m_10_benefit _and_deduction	ppkode
m_10_benefits_setting	stkodegolongan
m_10_cn	cnkode
m_10_crn	crnid
m_10_crn_detail	idcrdetail
m_10_department	dkode
m_10_ea	eajid
m_10_ed	edid
m_10_ed_detail	ideddetail
m_10_education	pkode
m_10_em	emid
m_10_em_detail	idemdetail
m_10_employee	kid,kkode
m_10_employee_category	kkkode
m_10_employee_type	jkkode
m_10_emr	emrid
m_10_emr_detail	idppmdetail
m_10_ep	epid
m_10_er	erid
m_10_erg	ergid
m_10_erl	erlid
m_10_err	errid
m_10_et	etid
m_10_ets	etsid
m_10_ets_detail	idetsdetail
m_10_ew	ewid
m_10_grade_and_payroll_level	gkode
m_10_job_test_type	jtkode
m_10_jp	jpid
m_10_leave_setting	scidkaryawan
m_10_leave_type	jckode
m_10_lr	lrid
m_10_non_taxable_income	pkode
m_10_ord	ordlid
m_10_pc	pcid
m_10_pc_detail	idpcdetail
m_10_pe	peid
m_10_pe_detail	idpedetail
m_10_position	jkode
m_10_pp	ppid,ppinputtgl
m_10_pp_detail	idppdetail
m_10_rem	remid
m_10_rem_detail	idremdetail
m_10_sc	scid
