m2_sg	5	0.03	non_empty
m2_sm_pay	5	0.02	non_empty
m4_rfq	5	0.06	non_empty
m4_rfq_detail	5	0.03	non_empty
m5_pl_history	5	0.06	non_empty
m6_mrn_out	5	0.02	non_empty
m7_asset_category	5	0.05	non_empty
m2_rg_detail_history	6	0.02	non_empty
m2_rgc_detail	6	0.02	non_empty
m2_rm_pay	6	0.02	non_empty
m2r_stok_gagal_upload	6	0.02	non_empty
m5_si_failed	6	0.06	non_empty
m0_realization_category	7	0.02	non_empty
m1_currency	7	0.05	non_empty
m1_location_history	7	0.05	non_empty
m1_oem	7	0.05	non_empty
m2_cb	7	0.03	non_empty
m2_rm_detail_history	7	0.02	non_empty
m2_rm_history	7	0.03	non_empty
m5_pl_detail_history	7	0.13	non_empty
m5_pl_pack_history	7	0.02	non_empty
m5_si_detail_failed	7	0.06	non_empty
m1_contact_attention_history	8	0.03	non_empty
m1_contact_point	8	0.02	non_empty
m1_item_type	8	0.03	non_empty
m1_project	8	0.02	non_empty
m1_project_history	8	0.02	non_empty
m2_sg_detail	8	0.02	non_empty
m3_ib_history	8	0.13	non_empty
m3_mr_history	8	0.06	non_empty
m3_rs	8	0.13	non_empty
m4_prt_detail_history	8	0.06	non_empty
m4_prt_history	8	0.06	non_empty
m6_mrn_history	8	0.03	non_empty
m7_da	8	0.13	non_empty
m1_bank_history	9	0.05	non_empty
m1_tax	9	0.05	non_empty
m3_ib	9	0.13	non_empty
m3_mr	9	0.06	non_empty
m5_dr_history	9	0.16	non_empty
m5_sr_detail_history	9	0.06	non_empty
m5_sr_history	9	0.06	non_empty
versioninfo	9	0.02	non_empty
m0_payment_method	10	0.02	non_empty
m0_struk	10	0.02	non_empty
m1_warehouse	10	0.05	non_empty
m2_cb_detail	10	0.02	non_empty
m3_ib_detail_history	10	0.06	non_empty
m4_pie	10	0.06	non_empty
m5_pl	10	0.06	non_empty
m6_mrn_out_history	10	0.02	non_empty
languages	11	0.02	non_empty
m1_area_history	11	0.05	non_empty
m1_branch_history	11	0.05	non_empty
m1_contact_attention	11	0.03	non_empty
m1_item_location	11	0.06	non_empty
m1_item_location_warehouse	11	0.05	non_empty
m2_gj_history	11	0.03	non_empty
m5_as_history	11	0.06	non_empty
m5_dr_detail_history	11	0.06	non_empty
m6_itembom_in	11	0.02	non_empty
m6_pdr	11	0.03	non_empty
m6_pdr_in	11	0.03	non_empty
m0_role_s	12	0.02	non_empty
m0_userlogin_copy	12	0.02	non_empty
m1_item_category	12	0.05	non_empty
m2_sm_detail_history	12	0.02	non_empty
m2_sm_history	12	0.03	non_empty
m3_mr_detail_history	12	0.16	non_empty
