m2r_penjualan_per4bulan	userid	user		m0_user_branch	90	token_match
m2r_penjualan_perhari_1	userid	user		m0_user	112	core_match
m2r_penjualan_perhari_1	userid	user		users	111	token_match
m2r_penjualan_perhari_1	userid	user		m0_user_branch	90	token_match
m2r_penjualan_perhari_2	userid	user		m0_user	112	core_match
m2r_penjualan_perhari_2	userid	user		users	111	token_match
m2r_penjualan_perhari_2	userid	user		m0_user_branch	90	token_match
m2r_perincian_biaya	pkuserid	pkuser	user	m0_user	100	alias_core
m2r_perincian_biaya	pkuserid	pkuser	user	users	99	token_match
m2r_perincian_biaya	pkuserid	pkuser	user	m0_user_branch	88	token_match
m2r_persediaan	puserid	puser	user	m0_user	100	alias_core
m2r_persediaan	puserid	puser	user	users	99	token_match
m2r_persediaan	puserid	puser	user	m0_user_branch	88	token_match
m2r_persediaan_detail	pduserid	pduser	user	m0_user	100	alias_core
m2r_persediaan_detail	pduserid	pduser	user	users	99	token_match
m2r_persediaan_detail	pduserid	pduser	user	m0_user_branch	88	token_match
m2r_posisi_keuangan	pkuserid	pkuser	user	m0_user	100	alias_core
m2r_posisi_keuangan	pkuserid	pkuser	user	users	99	token_match
m2r_posisi_keuangan	pkuserid	pkuser	user	m0_user_branch	88	token_match
m2r_posisi_keuangan_detail	pkuserid	pkuser	user	m0_user	100	alias_core
m2r_posisi_keuangan_detail	pkuserid	pkuser	user	users	99	token_match
m2r_posisi_keuangan_detail	pkuserid	pkuser	user	m0_user_branch	88	token_match
m2r_posisi_keuangan_pertahun	pkuserid	pkuser	user	m0_user	100	alias_core
m2r_posisi_keuangan_pertahun	pkuserid	pkuser	user	users	99	token_match
m2r_posisi_keuangan_pertahun	pkuserid	pkuser	user	m0_user_branch	88	token_match
m2r_posisi_keuangan_t	userid	user		m0_user	112	core_match
m2r_posisi_keuangan_t	userid	user		users	111	token_match
m2r_posisi_keuangan_t	userid	user		m0_user_branch	90	token_match
m2r_posisi_keuangan_t_detail	userid	user		m0_user	112	core_match
m2r_posisi_keuangan_t_detail	userid	user		users	111	token_match
m2r_posisi_keuangan_t_detail	userid	user		m0_user_branch	90	token_match
m2r_posisi_keuangan_tahun	pkuserid	pkuser	user	m0_user	100	alias_core
m2r_posisi_keuangan_tahun	pkuserid	pkuser	user	users	99	token_match
m2r_posisi_keuangan_tahun	pkuserid	pkuser	user	m0_user_branch	88	token_match
m2r_produksi_vs_penjualan	pvpuserid	pvpuser	user	m0_user	100	alias_core
m2r_produksi_vs_penjualan	pvpuserid	pvpuser	user	users	99	token_match
m2r_produksi_vs_penjualan	pvpuserid	pvpuser	user	m0_user_branch	88	token_match
m2r_rekap_barang_konsinyasi	rbkuserid	rbkuser	user	m0_user	100	alias_core
m2r_rekap_barang_konsinyasi	rbkuserid	rbkuser	user	users	99	token_match
m2r_rekap_barang_konsinyasi	rbkuserid	rbkuser	user	m0_user_branch	88	token_match
m2r_saldoawal_hutang	userid	user		m0_user	112	core_match
m2r_saldoawal_hutang	userid	user		users	111	token_match
m2r_saldoawal_hutang	userid	user		m0_user_branch	90	token_match
m2r_salesman_point	userid	user		m0_user	112	core_match
m2r_salesman_point	userid	user		users	111	token_match
m2r_salesman_point	userid	user		m0_user_branch	90	token_match
m2r_stok_coverday	scuserid	scuser	user	m0_user	100	alias_core
m2r_stok_coverday	scuserid	scuser	user	users	99	token_match
m2r_stok_coverday	scuserid	scuser	user	m0_user_branch	88	token_match
m2r_stok_covermonth	scuserid	scuser	user	m0_user	100	alias_core
m2r_stok_covermonth	scuserid	scuser	user	users	99	token_match
