m7_master_asset_disposal	0	2	2	0	ready
m7_notes	0	2	4	0	ready
m7_ra	0	6	13	1	ready
m7_ta	0	8	13	1	ready
m7_ta_detail	0	3	11	1	ready
m7_te	0	8	14	1	ready
m7_te_detail	0	3	10	1	ready
m7_tr	0	9	13	1	ready
m7_tr_detail	0	3	11	1	ready
m7_ua	0	8	13	1	ready
m7_ua_detail	0	3	11	1	ready
m7_ur	0	8	13	1	ready
m7_ur_detail	0	3	11	1	ready
m7_urt	0	8	13	1	ready
m7_urt_detail	0	3	10	1	ready
m9_coa	0	2	16	0	ready
m9_konsolidasi_barang	0	1	4	0	ready
m_10_ab	0	3	4	0	ready
m_10_ad	0	5	6	0	ready
m_10_ad_detail	0	1	4	0	ready
m_10_al	0	3	4	0	ready
m_10_at	0	3	4	0	ready
m_10_at_detail	0	2	4	0	ready
m_10_attendance_status	0	2	3	0	ready
m_10_benefit _and_deduction	0	2	2	0	ready
m_10_cn	0	3	3	0	ready
m_10_crn	0	2	4	0	ready
m_10_crn_detail	0	2	4	1	ready
m_10_department	0	2	2	0	ready
m_10_ea	0	5	5	0	ready
m_10_ed	0	3	9	0	ready
m_10_education	0	2	2	0	ready
m_10_em	0	3	3	0	ready
m_10_employee	0	5	8	0	ready
m_10_employee_category	0	2	2	0	ready
m_10_employee_type	0	2	2	0	ready
m_10_emr	0	3	3	0	ready
m_10_ep	0	3	4	0	ready
m_10_er	0	3	5	0	ready
m_10_erg	0	3	4	0	ready
m_10_erl	0	3	6	0	ready
m_10_err	0	3	7	0	ready
m_10_es	0	5	9	0	ready
m_10_et	0	3	4	0	ready
m_10_ets	0	2	3	0	ready
m_10_ew	0	3	5	0	ready
m_10_grade_and_payroll_level	0	2	2	0	ready
m_10_job_test_type	0	2	2	0	ready
m_10_jp	0	4	9	0	ready
m_10_leave_type	0	2	2	0	ready
m_10_lr	0	5	5	0	ready
m_10_non_taxable_income	0	2	3	0	ready
m_10_ord	0	3	6	0	ready
m_10_pc	0	3	6	0	ready
m_10_pe	0	5	4	0	ready
m_10_position	0	2	2	0	ready
m_10_pp	0	5	13	0	ready
m_10_pp_detail	0	1	6	1	ready
m_10_rem	0	3	3	0	ready
m_10_sc	0	3	3	0	ready
m_10_service_provider	0	2	3	0	ready
m_10_shift	0	2	2	0	ready
m_10_ss	0	5	3	0	ready
m_10_ss_detail	0	1	3	0	ready
m_10_termination_type	0	2	2	0	ready
m_10_tq	0	4	5	0	ready
m_10_wt	0	3	4	0	ready
m_10_wtdetail	0	1	3	1	ready
m_11_ak	0	26	55	1	ready
m_11_ak_detail	0	20	37	1	ready
m_11_ilo	0	3	8	0	ready
m_11_isk	0	3	9	0	ready
m_11_kj	0	26	50	1	ready
m_11_kj_history	0	26	47	1	ready
m_11_km	0	27	51	1	ready
m_11_km_history	0	27	52	1	ready
m_11_kw	0	10	27	1	ready
m_11_kw_detail	0	3	19	1	ready
m_11_kw_pay	0	1	6	0	ready
m_11_lb	0	25	51	1	ready
m_11_lb_detail	0	20	35	1	ready
m_11_lu	0	25	51	1	ready
m_11_lu_detail	0	20	34	1	ready
m_11_lu_detail_history	0	20	37	1	ready
m_11_lu_history	0	25	50	1	ready
m_11_pb	0	9	26	1	ready
m_11_pb_	0	12	21	1	ready
m_11_pb_detail	0	3	17	1	ready
m_11_pb_pay	0	1	6	0	ready
m_11_pt	0	3	10	0	ready
m_11_rk	0	10	21	1	ready
m_11_rk_pay	0	1	6	0	ready
m_11_rm	0	4	24	0	ready
m_11_ro	0	25	50	1	ready
m_11_ro_detail	0	20	37	1	ready
m_11_sk	0	3	6	0	ready
m_11_ud	0	3	10	0	ready
m_12_ai	0	7	13	1	ready
m_12_ai_additional	0	3	12	1	ready
m_12_ai_detail	0	5	12	1	ready
m_12_area	0	5	8	1	ready
m_12_area_category	0	5	8	1	ready
m_12_area_category_history	0	5	9	1	ready
m_12_area_history	0	5	9	1	ready
m_12_bi	0	7	13	1	ready
m_12_bi_bonus	0	3	12	1	ready
m_12_bi_bonus_history	0	3	14	1	ready
m_12_bi_detail	0	5	12	1	ready
m_12_bi_detail_history	0	5	14	1	ready
m_12_bi_history	0	7	14	1	ready
m_12_cpa	0	7	13	1	ready
m_12_cpa_detail	0	3	12	1	ready
m_12_cpa_detail_history	0	3	14	1	ready
m_12_cpa_history	0	7	14	1	ready
m_12_di	0	7	13	1	ready
m_12_di_detail	0	5	13	1	ready
m_12_di_detail_history	0	5	15	1	ready
m_12_di_history	0	7	14	1	ready
m_12_lp	0	9	14	1	ready
m_12_lp_detail	0	3	34	1	ready
m_12_lp_detail_history	0	3	22	1	ready
m_12_lp_history	0	9	14	1	ready
m_12_pos_additional_item	0	5	10	1	ready
m_12_pos_additional_item_detail	0	3	10	1	ready
m_12_pos_bonus_item	0	5	10	1	ready
m_12_pos_bonus_item_detail	0	3	10	1	ready
m_12_pos_bonus_trans	0	5	10	1	ready
m_12_pos_bonus_trans_detail	0	3	10	1	ready
m_12_pos_bonus_trans_special_item	0	3	9	1	ready
m_12_pos_category_history	0	5	9	1	ready
m_12_pos_discount_category_customer	0	5	9	1	ready
m_12_pos_discount_category_item	0	5	9	1	ready
m_12_pos_discount_item	0	5	10	1	ready
m_12_pos_hardware	0	3	17	1	ready
m_12_pos_point_category_item	0	3	9	1	ready
m_12_pos_point_item	0	5	10	1	ready
m_12_pos_point_transaction	0	5	9	1	ready
m_12_pos_special_price	0	5	10	1	ready
m_12_pos_special_price_detail	0	3	10	1	ready
m_12_pos_special_price_special_item	0	3	9	1	ready
m_12_pos_substitution_item	0	5	10	1	ready
m_12_pos_substitution_item_detail	0	3	10	1	ready
m_12_pos_type_history	0	5	9	1	ready
m_12_pos_voucher_in	0	6	8	1	ready
m_12_ppa	0	9	13	1	ready
m_12_ppa_detail	0	3	33	1	ready
m_12_ppa_detail_history	0	3	22	1	ready
m_12_ppa_history	0	9	14	1	ready
m_12_ppv	0	9	26	1	ready
m_12_ppv_detail	0	3	16	1	ready
m_12_ppv_pay	0	1	6	0	ready
m_12_sbi	0	7	13	1	ready
m_12_sbi_detail	0	5	12	1	ready
m_12_sbi_substitution	0	3	12	1	ready
m_12_st	0	7	13	1	ready
m_12_st_detail	0	5	12	1	ready
m_12_st_detail_history	0	5	15	1	ready
m_12_st_history	0	7	14	1	ready
meetingdecisions	0	1	6	1	ready
meetings	0	4	8	1	ready
rk_tmp	0	11	21	1	ready
ro_tmp	0	26	50	1	ready
test	0	4	35	0	ready
m0_versi_db	0	1	0	0	partial
0_barangbaru	4232	0	0	0	not_ready
0_updatehpp	4030	0	2	1	not_ready
0_coabarang	3393	0	0	0	not_ready
m0_sentence_s	3320	0	1	0	not_ready
m0_report_filter	3270	0	7	0	not_ready
m0_sentence_s_copy1	3265	0	1	0	not_ready
m0_report_filter_copy1	3076	0	7	0	not_ready
m0_sentence	3060	0	1	0	not_ready
m0_sentence_stranslate	3034	0	2	0	not_ready
0_hppglobal	2698	0	4	0	not_ready
m0_role_menu	2172	0	2	0	not_ready
0_stokfebruari2018	2153	0	2	0	not_ready
0_stokjanuari2018	2047	0	2	0	not_ready
0_stokmaret2018	1949	0	2	0	not_ready
m0_sentence_stranslate_copy1	1948	0	2	0	not_ready
m0_role_report_s	1860	0	3	0	not_ready
m0_role_menu_s_copy1	1758	0	3	0	not_ready
m0_role_menu_s	1618	0	3	0	not_ready
m0_translate	1370	0	1	0	not_ready
m0_sentence_translate	1359	0	2	0	not_ready
m0_report_lang	1295	0	4	0	not_ready
0_saldoawal	1284	0	2	0	not_ready
m0_role_report	1163	0	3	0	not_ready
m2_realization	1094	0	5	0	not_ready
m2r_hppglobalsk	1077	0	4	0	not_ready
m2r_hppglobalsa	1063	0	4	0	not_ready
m0_setting	1023	0	2	0	not_ready
m0_setting_s	1017	0	2	0	not_ready
m0_menu	843	0	6	0	not_ready
m2r_hppgudangsk_jml	594	0	2	0	not_ready
m2r_hppgudangsa_jml	586	0	2	0	not_ready
m0_menu_s_lang	546	0	2	0	not_ready
0_customer	537	0	1	0	not_ready
m0_menu_lang	423	0	2	0	not_ready
0_so_update	415	0	4	0	not_ready
0_updatebarangjuni	415	0	0	0	not_ready
m0_menu_s_copy1	400	0	4	0	not_ready
0_updatesupplier	387	0	0	0	not_ready
m0_menu_s	338	0	4	0	not_ready
m2r_hppgudangsk	288	0	2	0	not_ready
m2r_hppgudangsa	285	0	2	0	not_ready
m0_setting_lang	269	0	1	0	not_ready
m0_nomor_next	234	0	2	0	not_ready
m0_usergrupmenu	209	0	3	0	not_ready
m1_item_stock_warehouse	194	0	2	0	not_ready
m0_language_detail	165	0	1	0	not_ready
m0_nomor	137	0	2	0	not_ready
m8_content_role	108	0	2	0	not_ready
0_coasupplier_copy	106	0	0	0	not_ready
m0_table_relation	93	0	0	0	not_ready
m1_item_booking_po	86	0	2	0	not_ready
m2r_hppglobalms	86	0	4	0	not_ready
m0_report_temp	78	0	0	0	not_ready
m0_statistic	77	0	2	0	not_ready
m2_realization_project	75	0	5	0	not_ready
0_coasupplier	70	0	0	0	not_ready
m0_search_packet	68	0	0	0	not_ready
0_stokapril2018	52	0	3	0	not_ready
0_coacustomer	51	0	0	0	not_ready
m0_hapusdata	49	0	1	0	not_ready
m1_item_booking	48	0	2	0	not_ready
m0_import_target	44	0	2	0	not_ready
m0_labarugi	42	0	5	0	not_ready
m2_realization_branch	39	0	5	0	not_ready
m2_realization_location	39	0	5	0	not_ready
m2r_hppglobalkl	36	0	4	0	not_ready
m0_permissions_custom	32	0	2	0	not_ready
m0_user_role	30	0	1	0	not_ready
m0_user_role_s	30	0	1	0	not_ready
m2_accounting_period	27	0	1	0	not_ready
m_12_pos_category_setting	26	0	1	0	not_ready
m_12_pos_setting	26	0	2	0	not_ready
userpermissions	26	0	2	0	not_ready
m0_role_custom	24	0	2	0	not_ready
m0_setting_grup	22	0	2	0	not_ready
m0_userlog_category	19	0	1	0	not_ready
m0_validitas_data_category	19	0	0	0	not_ready
m8_content_chart	18	0	0	0	not_ready
m0_barcode_next	17	0	1	0	not_ready
m0_module	15	0	2	0	not_ready
m0_status	15	0	1	0	not_ready
m0_group_rq	14	0	2	0	not_ready
m0_role	13	0	0	0	not_ready
m0_role_s	12	0	0	0	not_ready
languages	11	0	1	0	not_ready
m0_payment_method	10	0	1	0	not_ready
m0_struk	10	0	2	0	not_ready
m0_realization_category	7	0	1	0	not_ready
m2r_stok_gagal_upload	6	0	3	0	not_ready
m0_selling_rate	5	0	1	0	not_ready
m0_status_rq	5	0	1	0	not_ready
m0_status_giro	4	0	1	0	not_ready
rolepermissions	4	0	2	0	not_ready
roles	4	0	1	0	not_ready
m0_global_allowance	3	0	3	0	not_ready
m0_status_progress	3	0	1	0	not_ready
m7_depreciation_category	3	0	1	0	not_ready
meetingagendas	3	0	5	0	not_ready
m0_jenismutasi	2	0	1	0	not_ready
m0_language	2	0	0	0	not_ready
meetingattendees	2	0	5	0	not_ready
userpreferences	2	0	2	0	not_ready
userroles	2	0	3	0	not_ready
businessunits	0	0	2	0	not_ready
contacts	0	0	2	0	not_ready
m0_dummy	0	0	0	0	not_ready
m0_export	0	0	6	0	not_ready
m0_group_aq	0	0	2	0	not_ready
m0_nomor_mobile	0	0	2	0	not_ready
m0_nomor_next_failed	0	0	3	0	not_ready
m0_nomor_tmp	0	0	0	0	not_ready
m0_notifikasi_email	0	0	4	1	not_ready
m0_role_item_category	0	0	0	0	not_ready
m0_setting_location	0	0	2	0	not_ready
m0_user_branch	0	0	1	0	not_ready
m0_user_coa	0	0	1	0	not_ready
m0_user_location	0	0	1	0	not_ready
m0_user_warehouse	0	0	1	0	not_ready
m0_usergrup	0	0	1	0	not_ready
m13_py_detail_bayar	0	0	2	0	not_ready
m14_ang_detail_bayar	0	0	2	0	not_ready
m14_pjm_agunan	0	0	2	0	not_ready
m14_pjm_detail_bayar	0	0	2	0	not_ready
m14_smp_detail_bayar	0	0	2	0	not_ready
m1_cogs_special_in	0	0	7	0	not_ready
m1_cogs_special_out	0	0	5	0	not_ready
m1_contact_expedition	0	0	1	0	not_ready
m1_contact_terms	0	0	1	0	not_ready
m1_contact_tmp	0	0	1	0	not_ready
m1_item_branch_costcenter	0	0	2	0	not_ready
m1_item_picking_list	0	0	2	0	not_ready
m2_realization_cost_center	0	0	5	0	not_ready
m2_realization_division	0	0	5	0	not_ready
m2_realization_subdivision	0	0	5	0	not_ready
m2r_item_stock_out	0	0	4	0	not_ready
m2r_mutasi_stok_rekap	0	0	5	0	not_ready
m2r_stok	0	0	11	0	not_ready
m2r_top_10_best_seller_per_store	0	0	3	0	not_ready
m4_bs_detail	0	0	5	0	not_ready
m4_bs_detail_history	0	0	7	0	not_ready
m5_print	0	0	5	0	not_ready
m7_ab_detail	0	0	5	0	not_ready
m7_ac_detail	0	0	5	0	not_ready
m7_ia_detail	0	0	6	0	not_ready
m7_ir_detail	0	0	6	0	not_ready
m7_irt_detail	0	0	8	0	not_ready
m7_ra_detail	0	0	7	0	not_ready
m9_coa_konsolidasi	0	0	12	0	not_ready
m9_jenis_eliminasi	0	0	0	0	not_ready
m9_konsolidasi_history	0	0	4	0	not_ready
m9_setting_db	0	0	6	0	not_ready
m_10_al_detail	0	0	5	0	not_ready
m_10_benefits_setting	0	0	0	0	not_ready
m_10_ed_detail	0	0	9	0	not_ready
m_10_em_detail	0	0	4	0	not_ready
m_10_emr_detail	0	0	4	0	not_ready
m_10_ets_detail	0	0	4	0	not_ready
m_10_leave_setting	0	0	1	0	not_ready
m_10_pc_detail	0	0	4	0	not_ready
m_10_pe_detail	0	0	4	0	not_ready
m_10_rem_detail	0	0	4	0	not_ready
m_10_sc_detail	0	0	3	0	not_ready
m_11_lb_hasil	0	0	6	0	not_ready
m_12_pos_promo	0	0	1	0	not_ready
m_12_pos_type_class_product	0	0	0	0	not_ready
m_12_pos_type_class_product_history	0	0	1	0	not_ready
m_12_pos_voucher_out	0	0	5	0	not_ready
m_coba	0	0	1	0	not_ready
meetingagendarelevant	0	0	3	0	not_ready
meetingagendatypes	0	0	1	0	not_ready
meetingdecisionrelevant	0	0	3	0	not_ready
meetinglocations	0	0	3	0	not_ready
meetingtypes	0	0	1	0	not_ready
quotes	0	0	1	0	not_ready
temp_barang	0	0	3	0	not_ready
term_hierarchy_backup	0	0	2	0	not_ready
test1	0	0	0	0	not_ready
test2	0	0	0	0	not_ready
test_new	0	0	0	0	not_ready
