m2_rm_pay	idrmcarabayar	0	0	0
m2_rm_pay_history	idrmcarabayarhistory	0	0	0
m2_sg	sgid	1	0	0
m2_sg_detail	idsgdetail	0	0	0
m2_sg_detail_history	idhistorydetail	0	0	0
m2_sg_history	sgidhistory	1	0	0
m2_sgc	sgcid	1	0	0
m2_sgc_detail	idsgcdetail	0	0	0
m2_sgc_detail_history	idhistorydetail	0	0	0
m2_sgc_history	sgcidhistory	1	0	0
m2_sm	smid	1	0	0
m2_sm_detail	idsmdetail	0	0	0
m2_sm_detail_history	idhistorydetail	0	0	0
m2_sm_history	smidhistory	1	0	0
m2_sm_pay	idsmcarabayar	0	0	0
m2_sm_pay_history	idsmcarabayarhistory	0	0	0
m2_template	tid,tkodetabelangka	0	0	0
m2_transaction_journal	tid,tkodepa	0	0	0
m2_transaction_journal_history	tidhistory,tkodepa	4	0	0
m2r_analisa_penyusutan		0	0	0
m2r_anggaran		0	0	0
m2r_ap_card		2	0	0
m2r_ap_card_detail		2	0	0
m2r_ap_voucher		2	0	0
m2r_ap_voucher_aging		2	0	0
m2r_ap_voucher_aging_detail		2	0	0
m2r_ap_voucher_detail		2	0	0
m2r_appostage_card		2	0	0
m2r_appostage_voucher		2	0	0
m2r_ar_card		2	0	0
m2r_ar_card_detail		2	0	0
m2r_ar_voucher		2	0	0
m2r_ar_voucher_aging		2	0	0
m2r_ar_voucher_aging_detail		2	0	0
m2r_ar_voucher_detail		2	0	0
m2r_arpostage_card		2	0	0
m2r_arpostage_voucher		2	0	0
m2r_aruskas		0	0	0
m2r_barang_dibawah_margin		0	0	0
m2r_barcode		0	0	0
m2r_batch_pertanggal		0	0	0
m2r_bb_divisi		0	0	0
m2r_bp_card		2	0	0
m2r_bukubesar_akunlawan		0	0	0
m2r_cekfifo	id	2	0	0
m2r_customer_point		2	0	0
m2r_general_ledger		2	0	0
m2r_general_ledger_detail		2	0	0
m2r_giro_voucher		5	0	0
m2r_giro_voucher_aging		5	0	0
m2r_hpp_produksi		0	0	0
m2r_hppglobalkl	idmsmq,id	0	0	0
m2r_hppglobalms	idmsmq,id	0	0	0
m2r_hppglobalsa	idmsmq,id	0	0	0
m2r_hppglobalsk	idmsmq,id	0	0	0
m2r_hppgudangsa	idmsmq,id	0	0	0
m2r_hppgudangsa_jml	idmsmq,gudang,id	0	0	0
m2r_hppgudangsk	idmsmq,id	0	0	0
m2r_hppgudangsk_jml	idmsmq,gudang,id	0	0	0
m2r_inventory_aging		2	0	0
m2r_ip_card		2	0	0
m2r_ip_list		2	0	0
m2r_ip_voucher		2	0	0
m2r_item_stock_global	idbarang,tgl	0	0	0
m2r_item_stock_out	idbarang,tahun,bulan	0	0	0
m2r_kartu_stok		2	0	0
m2r_kasbank_harian		2	0	0
m2r_komisi_abd		0	0	0
m2r_komisi_limo		0	0	0
m2r_laba_pertahun		0	0	0
m2r_laporan_harian		0	0	0
m2r_laporan_penjualan		0	0	0
m2r_lr_invoice_detail		0	0	0
m2r_lr_invoice_global		0	0	0
m2r_lr_per_hari		0	0	0
m2r_mutasi_keuangan		0	0	0
m2r_mutasi_stok		2	0	0
m2r_mutasi_stok_batch		2	0	0
m2r_mutasi_stok_custom	csumber,ccabang,clokasi,cgudang,ctgl	0	0	0
m2r_mutasi_stok_detail		2	0	0
m2r_mutasi_stok_rekap		0	0	0
m2r_mutasi_stok_sumber		2	0	0
m2r_neraca_mutasi		0	0	0
m2r_neraca_mutasi_detail		0	0	0
m2r_omzet_tagihan		0	0	0
m2r_penjualan		0	0	0
m2r_penjualan_barang_pertgl		0	0	0
m2r_penjualan_per4bulan		0	0	0
m2r_penjualan_perhari_1		0	0	0
m2r_penjualan_perhari_2		0	0	0
m2r_perhitungan_insentive		0	0	0
m2r_perincian_biaya		0	0	0
m2r_persediaan		0	0	0
m2r_persediaan_detail		2	0	0
m2r_posisi_keuangan		0	0	0
m2r_posisi_keuangan_detail		0	0	0
m2r_posisi_keuangan_pertahun		0	0	0
m2r_posisi_keuangan_t		0	0	0
m2r_posisi_keuangan_t_detail		0	0	0
m2r_posisi_keuangan_tahun		0	0	0
