m2r_hppgudangsk_jml	id	double	double	594	medium	avg
m2r_hppgudangsk_jml	jml	double	double	594	medium	avg
m2r_hppgudangsa_jml	id	double	double	586	medium	avg
m2r_hppgudangsa_jml	jml	double	double	586	medium	avg
m0_menu_s_lang	mnlmoduleid	bigint	bigint	546	medium	sum,count,avg
m0_menu_s_lang	mnlmnid	bigint	bigint	546	medium	sum,count,avg
0_customer	limitkredit	double	double	537	medium	avg
m3_ib_detail	idibdetail	bigint	bigint	513	medium	sum,count,avg
m3_ib_detail	idib	bigint	bigint	513	medium	sum,count,avg
m3_ib_detail	idbarang	bigint	bigint	513	medium	sum,count,avg
m3_ib_detail	jml	double	double	513	medium	avg
m3_ib_detail	nilaisatuan	double	double	513	medium	avg
m3_ib_detail	jmlbarang	double	double	513	medium	avg
m3_ib_detail	kurs	double	double	513	medium	avg
m3_ib_detail	hpplama	double	double	513	medium	avg
m3_ib_detail	hpp	double	double	513	medium	avg
m3_ib_detail	urutan	int	int	513	medium	sum,count,avg
m3_ib_detail	customdbl1	double	double	513	medium	avg
m3_ib_detail	customdbl2	double	double	513	medium	avg
m3_ib_detail	customdbl3	double	double	513	medium	avg
m1_no_serial_transaction_history	nstidhistory	bigint	bigint	458	medium	sum,count,avg
m1_no_serial_transaction_history	nstidtransaksihistory	bigint	bigint	458	medium	sum,count,avg
m1_no_serial_transaction_history	nstid	bigint	bigint	458	medium	sum,count,avg
m1_no_serial_transaction_history	nstidserialin	bigint	bigint	458	medium	sum,count,avg
m1_no_serial_transaction_history	nstidbarang	bigint	bigint	458	medium	sum,count,avg
m1_no_serial_transaction_history	nstidtransaksi	bigint	bigint	458	medium	sum,count,avg
m1_no_serial_transaction_history	nstjml	double	double	458	medium	avg
m1_no_serial_transaction_history	nstcustomdbl1	double	double	458	medium	avg
m1_no_serial_transaction_history	nstcustomdbl2	double	double	458	medium	avg
m1_no_serial_transaction_history	nstcustomdbl3	double	double	458	medium	avg
dateasset	urutan	int	int	436	medium	sum,count,avg
m3_sp_detail_progress	idprogressdetail	int	int	426	medium	sum,count,avg
m3_sp_detail_progress	idprogress	int	int	426	medium	sum,count,avg
m3_sp_detail_progress	idspdetail	bigint	bigint	426	medium	sum,count,avg
m3_sp_detail_progress	idsp	bigint	bigint	426	medium	sum,count,avg
m3_sp_detail_progress	idbarang	bigint	bigint	426	medium	sum,count,avg
m3_sp_detail_progress	jmlsistem	double	double	426	medium	avg
m3_sp_detail_progress	jmlfisik	double	double	426	medium	avg
m3_sp_detail_progress	jmlbagus	double	double	426	medium	avg
m3_sp_detail_progress	jmlrusak	double	double	426	medium	avg
m3_sp_detail_progress	selisih	double	double	426	medium	avg
m3_sp_detail_progress	nilaisatuan	double	double	426	medium	avg
m3_sp_detail_progress	jmlbarangsistem	double	double	426	medium	avg
m3_sp_detail_progress	jmlbarangfisik	double	double	426	medium	avg
m3_sp_detail_progress	jmlbarangbagus	double	double	426	medium	avg
m3_sp_detail_progress	jmlbarangrusak	double	double	426	medium	avg
m3_sp_detail_progress	selisihbarang	double	double	426	medium	avg
m3_sp_detail_progress	jmlsa	double	double	426	medium	avg
m3_sp_detail_progress	urutan	int	int	426	medium	sum,count,avg
m3_sp_detail_progress	customdbl1	double	double	426	medium	avg
m3_sp_detail_progress	customdbl2	double	double	426	medium	avg
m3_sp_detail_progress	customdbl3	double	double	426	medium	avg
m3_sp_detail	idspdetail	bigint	bigint	424	medium	sum,count,avg
m3_sp_detail	idsp	bigint	bigint	424	medium	sum,count,avg
m3_sp_detail	idbarang	bigint	bigint	424	medium	sum,count,avg
m3_sp_detail	jmlsistem	double	double	424	medium	avg
m3_sp_detail	jmlfisik	double	double	424	medium	avg
m3_sp_detail	jmlbagus	double	double	424	medium	avg
m3_sp_detail	jmlrusak	double	double	424	medium	avg
m3_sp_detail	selisih	double	double	424	medium	avg
m3_sp_detail	nilaisatuan	double	double	424	medium	avg
m3_sp_detail	jmlbarangsistem	double	double	424	medium	avg
m3_sp_detail	jmlbarangfisik	double	double	424	medium	avg
m3_sp_detail	jmlbarangbagus	double	double	424	medium	avg
m3_sp_detail	jmlbarangrusak	double	double	424	medium	avg
m3_sp_detail	selisihbarang	double	double	424	medium	avg
m3_sp_detail	jmlsa	double	double	424	medium	avg
m3_sp_detail	urutan	int	int	424	medium	sum,count,avg
m3_sp_detail	customdbl1	double	double	424	medium	avg
m3_sp_detail	customdbl2	double	double	424	medium	avg
m3_sp_detail	customdbl3	double	double	424	medium	avg
m0_menu_lang	mnlmoduleid	bigint	bigint	423	medium	sum,count,avg
m0_menu_lang	mnlmnid	bigint	bigint	423	medium	sum,count,avg
0_so_1	nourut	double	double	415	medium	avg
0_so_1	jml	double	double	415	medium	avg
0_so_1	jmlrealisasi	double	double	415	medium	avg
0_so_1	harga	double	double	415	medium	avg
0_so_1	kurs	double	double	415	medium	avg
0_so_1	rate	double	double	415	medium	avg
0_so_1	jmlpajak	double	double	415	medium	avg
