m13_bl_history	m13	0	0	57	3
m13_si_history	m13	0	0	57	0
m13_bl	m13	0	0	56	3
m13_py	m13	0	0	56	3
m13_si	m13	0	0	56	0
m13_student_category_billing_history	m13	0	0	56	0
m13_student_category_billing	m13	0	0	55	0
m13_student_category_history	m13	0	0	54	0
m13_billing_category_history	m13	0	0	53	0
m13_class_history	m13	0	0	53	0
m13_faculty_history	m13	0	0	53	0
m13_school_year_history	m13	0	0	53	0
m13_student_category	m13	0	0	53	0
m13_student_status_history	m13	0	0	53	0
m13_study_program_history	m13	0	0	53	0
m13_billing_category	m13	0	0	52	0
m13_class	m13	0	0	52	0
m13_faculty	m13	0	0	52	0
m13_school_year	m13	0	0	52	0
m13_student_status	m13	0	0	52	0
m13_study_program	m13	0	0	52	0
m13_py_detail	m13	0	0	29	1
m13_bl_detail_history	m13	0	0	27	1
m13_bl_detail	m13	0	0	25	1
m13_bl_detail_billing	m13	0	0	4	0
m13_py_detail_bayar	m13	0	0	2	0
m14_loan_history	m14	0	0	59	0
m14_loan	m14	0	0	58	0
m14_ang	m14	0	0	56	3
m14_pjm	m14	0	0	56	3
m14_deposit_history	m14	0	0	55	0
m14_smp	m14	0	0	55	3
m14_collateral_history	m14	0	0	54	0
m14_deposit	m14	0	0	54	0
m14_account_history	m14	0	0	53	0
m14_collateral	m14	0	0	53	0
m14_account	m14	0	0	52	0
m14_pjm_detail	m14	0	0	34	1
m14_ang_detail	m14	0	0	30	1
m14_smp_detail	m14	0	0	26	1
m14_pjm_angsuran	m14	0	0	6	0
m14_ang_detail_bayar	m14	0	0	2	0
m14_pjm_agunan	m14	0	0	2	0
m14_pjm_detail_bayar	m14	0	0	2	0
m14_smp_detail_bayar	m14	0	0	2	0
m2_cb_history	m2	16	0	21	3
m2_gj_history	m2	11	0	21	3
m2_aj_history	m2	0	0	21	3
m2_gj	m2	19	0	20	3
m2_cb	m2	7	0	20	3
m2_aj	m2	0	0	20	3
m2_jm_history	m2	0	0	20	3
m2_cr_history	m2	36	0	19	3
m2_cd_history	m2	19	0	19	3
m2_sm_history	m2	12	0	19	3
m2_rm_history	m2	7	0	19	3
m2_jm	m2	0	0	19	3
m2_rgc_history	m2	29	0	18	2
m2_cr	m2	24	0	18	3
m2_sm	m2	19	0	18	3
m2_rm	m2	15	0	18	3
m2_cd	m2	13	0	18	3
m2_sgc_history	m2	3	0	18	2
m2_transaction_journal_history	m2	0	0	18	3
m2_rgc	m2	5	0	17	2
m2_rg_history	m2	3	0	17	3
m2_sg_history	m2	2	0	17	3
m2_sgc	m2	2	0	17	2
m2_sg	m2	5	0	16	3
m2_rg	m2	4	0	16	3
m2_bd_history	m2	0	0	16	2
m2_transaction_journal	m2	1214	0	15	3
m2_bd	m2	0	0	15	2
m2_jm_detail_history	m2	0	0	15	0
m2_rgc_detail_history	m2	32	0	14	1
m2_gj_detail_history	m2	28	0	14	0
m2_cb_detail_history	m2	16	0	14	0
m2_sgc_detail_history	m2	3	0	14	1
m2_aj_detail_history	m2	0	0	14	0
m2_rg_detail_history	m2	6	0	13	2
m2_sg_detail_history	m2	2	0	13	2
m2_jm_detail	m2	0	0	13	0
m2_pengajuan_dana	m2	0	0	13	2
m2_template	m2	0	0	13	2
m2_gj_detail	m2	52	0	12	0
m2_cr_detail_history	m2	36	0	12	0
m2_cd_detail_history	m2	19	0	12	0
m2_sm_detail_history	m2	12	0	12	0
m2_cb_detail	m2	10	0	12	0
m2_rm_detail_history	m2	7	0	12	0
m2_rgc_detail	m2	6	0	12	1
m2_sgc_detail	m2	2	0	12	1
m2_aj_detail	m2	0	0	12	0
m2_bd_detail_history	m2	0	0	12	0
m2_sg_detail	m2	8	0	11	2
m2_rg_detail	m2	5	0	11	2
m2_cr_detail	m2	27	0	10	0
m2_sm_detail	m2	19	0	10	0
m2_cd_detail	m2	15	0	10	0
m2_rm_detail	m2	15	0	10	0
m2_bd_detail	m2	0	0	10	0
m2_cb_pay_history	m2	13	0	8	0
m2_rm_pay_history	m2	4	0	8	0
m2_sm_pay_history	m2	3	0	8	0
m2_giro_list	m2	25	0	6	2
m2_rm_pay	m2	6	0	6	0
m2_sm_pay	m2	5	0	6	0
m2_cb_pay	m2	2	0	6	0
m2_realization	m2	1094	0	5	0
m2_realization_project	m2	75	0	5	0
m2_realization_branch	m2	39	0	5	0
m2_realization_location	m2	39	0	5	0
m2_realization_cost_center	m2	0	0	5	0
m2_realization_division	m2	0	0	5	0
m2_realization_subdivision	m2	0	0	5	0
m2_notes	m2	0	0	4	0
m2_print	m2	0	0	4	0
m2_files	m2	4	0	2	0
m2_accounting_period	m2	27	0	1	0
m2_rm_historyjson	m2	0	0	1	0
m2r_laba_pertahun	m2r	0	0	62	0
m2r_posisi_keuangan_tahun	m2r	0	0	56	0
m2r_posisi_keuangan_t	m2r	0	0	51	0
m2r_posisi_keuangan_t_detail	m2r	0	0	51	0
m2r_omzet_tagihan	m2r	0	0	41	0
m2r_komisi_limo	m2r	0	0	38	3
m2r_posisi_keuangan_pertahun	m2r	0	0	38	0
m2r_mutasi_stok_sumber	m2r	0	0	37	2
m2r_giro_voucher_aging	m2r	0	0	33	2
m2r_inventory_aging	m2r	0	0	32	0
m2r_ap_voucher_aging	m2r	0	0	30	1
m2r_ap_voucher_aging_detail	m2r	0	0	30	1
m2r_ar_voucher_aging	m2r	0	0	30	1
m2r_ar_voucher_aging_detail	m2r	0	0	30	1
m2r_perincian_biaya	m2r	0	0	29	0
m2r_kartu_stok	m2r	0	0	27	0
m2r_rekap_barang_konsinyasi	m2r	0	0	27	0
m2r_posisi_keuangan	m2r	0	0	26	0
m2r_posisi_keuangan_detail	m2r	0	0	26	0
m2r_produksi_vs_penjualan	m2r	0	0	26	0
m2r_stok_coverday	m2r	0	0	25	0
m2r_bukubesar_akunlawan	m2r	0	0	24	0
m2r_ip_list	m2r	0	0	24	4
m2r_kasbank_harian	m2r	0	0	24	0
m2r_stok_coverweek	m2r	0	0	23	0
m2r_analisa_penyusutan	m2r	0	0	22	0
m2r_aruskas	m2r	0	0	21	0
m2r_giro_voucher	m2r	0	0	21	2
m2r_laporan_penjualan	m2r	0	0	21	1
m2r_anggaran	m2r	0	0	20	0
m2r_penjualan_barang_pertgl	m2r	0	0	20	0
m2r_penjualan_per4bulan	m2r	0	0	20	0
m2r_persediaan_detail	m2r	0	0	20	0
m2r_salesman_point	m2r	0	0	20	5
m2r_ap_card	m2r	0	0	19	1
m2r_ap_card_detail	m2r	0	0	19	1
m2r_appostage_card	m2r	0	0	19	1
m2r_ar_card	m2r	0	0	19	1
m2r_ar_card_detail	m2r	0	0	19	1
m2r_arpostage_card	m2r	0	0	19	1
m2r_bp_card	m2r	0	0	19	1
m2r_customer_point	m2r	0	0	19	0
m2r_general_ledger_detail	m2r	0	0	19	1
m2r_hpp_produksi	m2r	0	0	19	0
m2r_ip_card	m2r	0	0	19	1
m2r_laporan_harian	m2r	0	0	19	0
m2r_umpembelian_card	m2r	0	0	19	1
m2r_umpenjualan_card	m2r	0	0	19	1
m2r_ap_voucher	m2r	0	0	18	1
m2r_ap_voucher_detail	m2r	0	0	18	1
m2r_appostage_voucher	m2r	0	0	18	1
m2r_ar_voucher	m2r	0	0	18	1
m2r_ar_voucher_detail	m2r	0	0	18	1
